station_code,station_name,state,zone,address,latitude,longitude
ALUR,Alur Halt,Karnataka,SWR,"Hassan - Alur Rd, Karnataka",12.98251226,75.99049337
CBX,CHAND BHAN,Punjab,NR,"Jaitu, Punjab",30.445148,74.88002100000001
DEV,DEVARAYI,Karnataka,SWR,"State Highway 34, Karnataka",15.44947863,74.57136412999999
DGBZ,Dongri Buzurg,Maharashtra,SECR,"State Highway 251, Maharashtra",21.573844,79.676645
DEEG,Deeg,Rajasthan,NCR,"Bharatpur, Rajasthan",27.48655053,77.32451142
DGNR,Durganagar,West Bengal,ER,"Kolkata, West Bengal",22.650758,88.419
BHGN,BHILGAON,Assam,NFR,"National Highway 39, Assam",26.354394000000003,93.926117
CHB,CHABUA,Assam,NFR,"Chabua, Assam",27.481420709000002,95.1720581342
DEO,DEOKALI,Uttar Pradesh,NER,"State Highway 90, Uttar Pradesh",27.977317000000003,80.705156
CHNR,CHHAN ARORIAN,Jammu and Kashmir,NR,"Chhan Arorian, Jammu and Kashmir",32.46131096,75.35904533
BDHY,BUDHI,Jammu and Kashmir,NR,"Kathua, Jammu and Kashmir",32.440429,75.432931
CKKN,CHAK KALAN,Punjab,NR,"National Highway 1A, Punjab",32.083103,75.623498
BNGL,BHANGALA,Punjab,NR,"National Highway 1A, Punjab",32.0195148161,75.61231335209999
CDH,Chakdaha,West Bengal,ER,"Chakdaha, West Bengal",23.078406,88.529672
CGH,CHOLANG,Punjab,NR,"Adda Cholang, Punjab",31.617259999999998,75.639894
DIC,DAHISAR,Maharashtra,WR,"Mumbai, Maharashtra",19.250166,72.859587
CHN,Chhina,Punjab,NR,"Ghuman Kalan Rd, Punjab",31.902255,75.271993
MLYA,Maliya,West Bengal,ER,"Maliya, West Bengal",22.831668,88.136281
DMU,Dhamua,West Bengal,ER,"Sherpur Dhamua Rd, West Bengal",22.290179,88.392178
DON,DERAWAN HALT,Jharkhand,SER,"Derawan, Jharkhand",23.230256999999998,76.104438
DMJ,Dharmaj,Gujarat,WR,"State Highway 6, Gujarat",,
DLB,DAULATABAD,Maharashtra,SCR,"Maharashtra., Maharashtra",19.916367,75.210494
DHT,DHAMARA GHAT,Bihar,ECR,"Bihar, Bihar",25.590821,86.599522
DLGN,DHALGAON,Maharashtra,CR,"Jath Rd, Maharashtra",17.120967200000003,74.9887134
DKY,DHOKI,Maharashtra,CR,"Dhoki Town, Maharashtra",18.353216,76.10298900000001
DLR,DULLAHAPUR,Uttar Pradesh,NER,"SH 67, Uttar Pradesh",25.799898,83.423264
DKE,DIHAKHO,Assam,NFR,"Diakkawn Rd, Assam",25.427907,93.126587
DPLN,Diplana,Rajasthan,NWR,"State Highway 36, Rajasthan",29.182572629698868,74.88112287595868
DHR,DHARNAODA,Rajasthan,WCR,"Dharnawada, Rajasthan",24.592205,77.09925299999999
DHPR,DAPPAR,Punjab,NR,"National Highway 22, Punjab",30.5176409515,76.8075098584
DUMR,Dumra,Bihar,ECR,"NH 77, Bihar",26.576993,85.533639
DISA,DISA,Gujarat,WR,"Disa, Gujarat",24.237125199999998,72.1796003
CKV,CHERUKUVADA,Andhra Pradesh,SCR,"Cherukawada, Andhra Pradesh",16.58967159,81.42156278
DLI,OLD DELHI,Delhi NCT,NR,"Shyama Prasad Mukherji Marg, Delhi NCT",28.661815999999998,77.228356
DOLK,Dholikua,Gujarat,WR,"Gujarat, Gujarat",,
CHV,CHARVATTUR,Kerala,SR,"Kasaragod district, Kerala",12.213321,75.15435
CDRA,CHANDERA,Kerala,SR,"Kasaragod, Kerala",12.179818,75.168292
DHH,Dinhata,West Bengal,NFR,"Dinhata, West Bengal",26.0707762,89.5868746
DKDP,Dakshin Durgapur,West Bengal,ER,"Dakshin Durgapur, West Bengal",22.308871,88.399338
DJRZ,To Darjeeling,West Bengal,NFR,"Darjeeling, West Bengal",26.8521353,88.3332302
DJG,DULIAJAN,Assam,NFR,"Duliajan, Assam",27.367712,95.30695200000001
DKM,DIKOM,Assam,NFR,"A T Rd, Assam",27.4642265659,95.0806742816
DHNA,Dhachna,Bihar,NFR,"National Highway 34, Bihar",25.6464732123,87.9869386938
DURP,Durgapuri,Madhya Pradesh,NCR,"Khojeepura, Madhya Pradesh",,
DMR,Dharmanagar,Tripura,NFR,"Dharmanagar, Tripura",24.366946,92.16824700000001
DPDP,Dhapdhapi,West Bengal,ER,"Dhapdhapi, West Bengal",22.315994,88.459855
ENB,Ellenabad,Rajasthan,NWR,"State Highway 23, Rajasthan",29.44410399265112,74.6579341054894
DLCR,Dullabcherra,Assam,NFR,"Anipur Nivia Rd, Assam",24.505297000000002,92.477671
DVH,Devi Halt,Madhya Pradesh,SECR,"Devi, Madhya Pradesh",21.706411,78.86207
DGX,Dagaon,Assam,NFR,"Mathaouri Rd, Assam",26.444446,92.61368900000001
DKWA,Dokwa,Rajasthan,NWR,"National Highway 65, Rajasthan",28.579787000000003,75.32336400000001
DUH,Dudda,Karnataka,SWR,"Dudda, Karnataka",13.08842214,76.2042468
DHI,Dhule,Maharashtra,CR,"Dhule, Maharashtra",20.887752,74.768847
DHU,Dhubulia,West Bengal,ER,"Nadia, West Bengal",23.483546,88.441145
DOGL,Donigal,Karnataka,SWR,"Mangalore - Bangalore Hwy, Karnataka",12.9040478098,75.73412167570001
DSM,DARASURAM,Tamil Nadu,SR,"Kumbakonam, Tamil Nadu",10.944384000000001,79.35638399999999
DWX,DEWAS,Madhya Pradesh,WR,"Dewas, Madhya Pradesh",22.977556,76.051191
DOR,DUNDARA,Rajasthan,NWR,"Dhundhara, Rajasthan",25.895799,72.796892
DMH,Dauram Madhepura,Bihar,ECR,"Madhepura, Bihar",25.908513,86.782638
DPK,Dholipal,Rajasthan,NWR,"Dholipal, Rajasthan",29.76082671390587,74.25159995444119
AHO,ADARSHNAGAR,Rajasthan,NWR,"Ajmer, Rajasthan",26.411579930800002,74.653432493
DNN,Dina Nagar,Punjab,NR,"Dinanagar, Punjab",32.134789,75.467351
DPC,Darliput,Orissa,ECoR,"Darliput, Orissa",18.365186,82.74651899999999
DWK,DWARKA,Gujarat,WR,"Dwarka, Gujarat",22.251023,68.980434
DWM,Darwha Moti Bagh Junction,Maharashtra,CR,"Darwha, Maharashtra",,
DOZ,DAURAI,Rajasthan,NWR,"Madar, Rajasthan",26.395604000000002,74.619546
DOC,Daun Kalan,Punjab,NR,"National Highway 64, Punjab",30.3792190643,76.4585689563
MXA,MARAUDA,Chhattisgarh,SECR,"Bhilai, Chhattisgarh",21.15958,81.35973
ER08,Kalinagar,West Bengal,ER,"State Highway 6, West Bengal",,
BQF,BARAHMUAFI,Uttar Pradesh,WCR,"Uttar Pradesh, Uttar Pradesh",25.039892,81.009932
DOE,DEORI,Madhya Pradesh,WCR,"Jabalpur, Madhya Pradesh",23.298434999999998,80.009808
DRHI,DAGARHKERI,Madhya Pradesh,WCR,"State Highway 15, Madhya Pradesh",22.0812732116,76.8264017633
DGN,DONGARGAON,Madhya Pradesh,CR,"Borgaon, Madhya Pradesh",21.641314,76.36406699999999
DRB,Debari,Rajasthan,NWR,"Debari, Rajasthan",24.606987,73.805352
FAP,FAKHARPUR HALT,Uttar Pradesh,NR,"Fakharpur, Uttar Pradesh",28.846965,77.293521
DSA,DELHI SHAHDARA,Delhi NCT,NR,"Circular Rd, Delhi NCT",28.673098,77.293154
GZT,GHAZIPUR GHAT,Uttar Pradesh,NER,"Ghazipur, Uttar Pradesh",25.600279999999998,83.60480199999999
PGN,PERUGAMANI,Tamil Nadu,SR,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",10.889271,78.54751
DMV,DIMAPUR,Nagaland,NFR,"Dimapur, Nagaland",25.905701999999998,93.72781599999999
DWF,DUDH SAGAR WATER FALLS,Karnataka,SWR,"National Highway 4A, Karnataka",15.31333714,74.31403358
FSG,PHURSUNGI,Maharashtra,CR,"Phursungi, Maharashtra",18.455828999999998,74.026016
FLU,Phulia,West Bengal,ER,"Fulia, West Bengal",23.229896999999998,88.49634
DPS,Dangoaposi,Jharkhand,SER,"Nurda, Jharkhand",22.167964,85.59273
DZKT,Durga Chak Town,West Bengal,SER,"Haldia, West Bengal",22.066831,88.136032
EPR,Mumbai Elphinstone Road,Maharashtra,WR,"Mumbai, Maharashtra",19.00694,72.835426
ELL,Eraligu,Assam,NFR,"Eraligu, Assam",24.665398,92.33263099999999
AHM,AHIMANPUR,Uttar Pradesh,NER,"St Ravidas Nagar, Uttar Pradesh",25.252404,82.511544
FA,FALNA,Rajasthan,NWR,"Falna, Rajasthan",25.235808,73.23495299999999
DODH,Dodh,Punjab,NR,"State Highway 20, Punjab",30.841607,74.52193700000001
DRGJ,DARAGANJ,Uttar Pradesh,NER,"Allahabad, Uttar Pradesh",25.44265,81.87998999999999
DQN,Dhanera,Gujarat,NWR,"Dhanera, Gujarat",24.506528,72.032364
DUMK,Dumka,Jharkhand,ER,"Dumka, Jharkhand",24.289527,87.254975
DZK,Durgachak,West Bengal,SER,"Haldia, West Bengal",22.082011,88.15527399999999
DPD,DOSAPADU,Andhra Pradesh,SCR,"Krishna, Andhra Pradesh",16.468807,80.938771
GAMI,Gogameri,Rajasthan,NWR,"MDR 18, Rajasthan",29.160244032368652,75.03507563844323
DVN,DEVTHANA,Maharashtra,SCR,"Nanded, Maharashtra",19.274562,77.689981
DXH,DUHAI,Uttar Pradesh,NR,"Uttar Pradesh, Uttar Pradesh",28.730283,77.480363
DWLE,Dhauni,Bihar,ER,"Dhauni, Bihar",25.010329682000002,86.9930409827
DUI,DHURI JN,Punjab,NR,"Dhuri, Punjab",30.372740999999998,75.86660300000001
FPS,Fatehpur Shekhawati,Rajasthan,NWR,"Fatehpur, Rajasthan",28.000728000000002,74.971043
DWJ,DWARKAGANJ,Uttar Pradesh,NR,"Sultanpur, Uttar Pradesh",26.316418,82.109076
VGN,VANGAON,Maharashtra,WR,"Thane, Maharashtra",19.882845,72.76318500000001
EKR,Ekangarsarai,Bihar,ECR,"Ekangar Sarai, Bihar",25.2224815,85.2322638
GGN,GURGAON,Haryana,NR,"Gurgaon, Haryana",28.489165,77.010739
DTW,DATEWAS,Punjab,NR,"Bareta, Punjab",29.893255,75.616682
NAI,Nangi,West Bengal,ER,"Kolkata, West Bengal",22.500255999999997,88.223984
FN,Farukhnagar,Haryana,NR,"Gurgaon, Haryana",28.467066,76.828486
GDL,GONDAL,Gujarat,WR,"Gondal, Gujarat",21.972471,70.79558800000001
GAH,Gawnaha,Bihar,ECR,"Pashchim Champaran, Bihar",27.269838999999997,84.52017599999999
GAL,GHATLA,Rajasthan,NWR,"State Highway 14, Rajasthan",27.731813000000002,76.628452
AI,ADIPUR,Gujarat,WR,"Dist. Kachchh, Gujarat",23.077052700000003,70.0786586
CHG,MUMBAI CHINCHPOKLI,Maharashtra,CR,"Mumbai, Maharashtra",18.986789,72.832659
DWZ,Dantewara,Chhattisgarh,ECoR,"Dantewada, Chhattisgarh",18.907733,81.35453600000001
DXR,DIGSAR,Gujarat,WR,"State Highway 17, Gujarat",22.712403000000002,71.499375
FTD,Fatehabad Chowk Junction,Madhya Pradesh,WR,"Indore, Madhya Pradesh",23.009106,75.673338
DZB,Dahina Zainabad,Haryana,NWR,"Tumna Rd, Haryana",28.291078574500002,76.39169434200001
TMLP,TIRUMALPUR,Tamil Nadu,SR,"Tirumalpur, Tamil Nadu",12.956333,79.67348799999999
CJE,KANCHIPURAM EAST,Tamil Nadu,SR,"Kanchipuram, Tamil Nadu",12.841137186300001,79.7120436792
DUJ,DUBRAJPUR,West Bengal,ER,"Dubrajpur, West Bengal",23.803358,87.378973
DGU,DIGARU,Assam,NFR,"Digaru, Assam",26.173306,91.977861
BRHU,BARAHU,Assam,NFR,"National Highway 37, Assam",26.1204333815,92.1395124182
DML,DHARAMTUL,Assam,NFR,"Dharamtul, Assam",26.189127,92.36716
BHGP,Bhagirathpur,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",27.326628,83.38771
DHRY,DHALPUKHURI,Assam,NFR,"Hojai Rd, Assam",25.981050999999997,92.880626
BRLF,BAR LANGFER S,Assam,NFR,"Lumding, Assam",25.755626,93.225136
SLX,SELENG HAT,Assam,NFR,"National Highway 61, Assam",26.783438032899998,94.4827626898
DBRG,DIBRUGARH,Assam,NFR,"Dibrugarh, Assam",27.463606565899997,94.93525791020001
NDJ,NANDGANJ,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",25.54457,83.396867
DYU,DIYURI,Uttar Pradesh,NER,"Diyuri, Uttar Pradesh",28.603253,79.87601000000001
JAT,JAMMU TAWI,Jammu and Kashmir,NR,"Jammu Cantt, Jammu and Kashmir",32.706975,74.880117
KNDI,KANDRORI,Himachal Pradesh,NR,"District Kangra Pin- 176402, Himachal Pradesh",32.184403,75.668807
DYP,Daryapur,Uttar Pradesh,NR,"National Highway 24B, Uttar Pradesh",26.182799,81.248588
BMK,BIRANG KHERA,Punjab,NWR,"MDR 105, Punjab",29.9125697133,74.63586428650001
DHRR,DHIRERA,Rajasthan,NWR,"Bikaner, Rajasthan",28.363519,73.616355
CBN,CHIT BARAGAON,Uttar Pradesh,NER,"Chitbaragaon, Uttar Pradesh",25.744108999999998,84.00154
FRDH,Faridaha Halt,Uttar Pradesh,NER,"Aunrihar, Uttar Pradesh",25.557959,83.12602199999999
KLL,KALOL JN,Gujarat,WR,"Kalol, Gujarat",23.244576000000002,72.50363
DNW,DANGARWA,Gujarat,WR,"Jagudan, Gujarat",23.401485,72.44125299999999
CHP,CHHAPI,Gujarat,WR,"Banaskantha, Gujarat",24.034518000000002,72.40022099999999
SOH,SIROHI ROAD,Rajasthan,NWR,"Pindwara, Rajasthan",24.791042,73.039834
TN,TUTICORIN,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.806109000000001,78.15535899999999
GBA,GARHBETA,West Bengal,SER,"Medinipur, West Bengal",22.844562,87.320972
ELM,ELIMALA,Kerala,SR,"Kannur District, Kerala",12.0686868024,75.2308476031
GARA,Garha,Bihar,ECR,"NH 77, Bihar",26.426289,85.52096599999999
GJN,Gajner,Rajasthan,NWR,"National Highway 15, Rajasthan",27.9358522,73.0615538
GIA,Garia,West Bengal,ER,"Kolkata, West Bengal",22.465958999999998,88.404673
ERL,ERANIEL,Tamil Nadu,SR,"Kanyakumari, Tamil Nadu",8.212549,77.308161
PNDP,PANDILLAPALLI,Andhra Pradesh,SCR,"Pandillapalli Railway Station, Andhra Pradesh",17.171933,80.17023400000001
GLV,GULVANCHI,Maharashtra,CR,"Jath Rd, Maharashtra",17.172707,75.05678
GHH,GARHI HARSARU,Haryana,NR,"Gurgaon, Haryana",28.43755,76.929697
GOP,GOP JAM,Gujarat,WR,"State Highway 27, Gujarat",22.0539696502,69.90809078
GDZ,Gundardehi,Chhattisgarh,SECR,"Gundardehi, Chhattisgarh",20.948836,81.302351
GDB,GIDDARBAHA,Punjab,NR,"Giddarbaha, Punjab",30.201319,74.663342
GJW,Gajuwala,Punjab,NR,"State Highway 2, Punjab",29.585509000000002,75.871735
GDHA,GODHA,Uttar Pradesh,NR,"Godha, Uttar Pradesh",28.005897,78.141225
GHUM,Ghoom,West Bengal,NFR,"Darjeeling, West Bengal",27.008643,88.254223
GNPT,Ganpatpura,Gujarat,WR,"Gujarat, Gujarat",,
GSDH,GARSANDA HALT,Jharkhand,ECR,"Garsanda, Jharkhand",25.142617,86.011307
GELA,Ghadela Halt,Madhya Pradesh,SECR,"State Highway 19, Madhya Pradesh",21.714043999999998,78.888017
GHQ,GARHWA,Jharkhand,ECR,"Garhwa, Jharkhand",24.1751953,83.8132154
GDV,GUDIVADA JN,Andhra Pradesh,SCR,"Krishna District, Andhra Pradesh",16.429888,80.987594
GNDI,GONDWALI,Madhya Pradesh,WCR,"Bargawa, Madhya Pradesh",24.217437999999998,82.519981
GNK,Garhnokha,Bihar,ECR,"State Highway 12, Bihar",25.09724423,84.12283778
DKI,DHARMKUNDI,Madhya Pradesh,WCR,"Hoshangabad, Madhya Pradesh",22.5120383739,77.5510144354
NGL,NANGAL,Uttar Pradesh,NR,"Saharanpur, Uttar Pradesh",29.832554,77.62227
MOZ,MUZAFFARNAGAR,Uttar Pradesh,NR,"MuzaffarNagar, Uttar Pradesh",29.468689,77.707807
DRLA,DAURALA,Uttar Pradesh,NR,"Meerut, Uttar Pradesh",29.114015000000002,77.70616000000001
MDNR,MODINAGAR,Uttar Pradesh,NR,"Ghaziabad, Uttar Pradesh",28.827907,77.571716
BRI,BHIRINGI,Madhya Pradesh,WCR,"Harda, Madhya Pradesh",22.227752,76.941024
GEDE,Gede,West Bengal,ER,"R 748, West Bengal",23.491197,88.786737
GHE,GHEVRA,Delhi NCT,NR,"Ghevra, Delhi NCT",28.691982000000003,76.99853599999999
GHA,GOLEHWALA,Punjab,NR,"Golehwala, Punjab",30.789872,74.70440599999999
GAW,Gainjahwa,Uttar Pradesh,NER,"MDR 10E, Uttar Pradesh",27.4546557588,82.24506478820001
GNZ,Gahndran Halt,Punjab,NR,"Malsian Rd, Punjab",31.117935,75.424279
GH,GHUGHULI,Uttar Pradesh,NER,"Ghughli Bazar, Uttar Pradesh",27.0539516142,83.7137745453
SJGH,SARAI JAGDISH,Uttar Pradesh,NER,"National Highway 2, Uttar Pradesh",25.30009,82.365134
KARD,KAMAN ROAD,Maharashtra,CR,"Section 2, Maharashtra",19.33655,72.919123
GOV,Govindpuri,Uttar Pradesh,NCR,"Kanpur, Uttar Pradesh",,
AML,AMALSAD,Gujarat,WR,"Amalsad, Gujarat",20.811373000000003,72.956092
GPLG,Gopalpurgram,West Bengal,ER,"Contai Nandakumar Rd, West Bengal",,
GQD,Gourdaha Halt,West Bengal,ER,"Gourdaha, West Bengal",,
GTQ,Gumtali Halt,Punjab,NR,"Gumtali, Punjab",31.065852,75.636453
GLD,Ghelda,Gujarat,WR,"State Highway 133, Gujarat",23.3616934176,72.20310172849999
GCT,GHAZIPUR CITY,Uttar Pradesh,NER,"Ghazipur, Uttar Pradesh",25.583144,83.568045
GIS,Garhi Sandra,Rajasthan,NCR,"Dholpur, Rajasthan",26.668256,77.76513
GUV,GURUVAYUR,Kerala,SR,"Guruvayoor 0487-2556820, Kerala",10.596896,76.045457
DTVL,DATIVLI,Maharashtra,CR,"Kalyan Shilphata Rd, Maharashtra",19.187012,73.059049
KLMG,KALAMBOLI GOODS,Maharashtra,CR,"Navi Mumbai, Maharashtra",19.035116,73.11494900000001
PEN,PEN,Maharashtra,CR,"Pen, Maharashtra",18.735604455900003,73.0867978516
GKA,Gokhula,Bihar,ECR,"Dhaminaha, Bihar",27.069813,84.53976300000001
CMC,CHEMANCHERI,Kerala,SR,"Dist. Kozhikode, Kerala",11.405279,75.720039
ETR,ELATTUR,Kerala,SR,"Kozhikode district, Kerala",11.346337,75.741119
CLT,KOZHIKODE,Kerala,SR,"Calicut, Kerala",11.246234,75.780407
FK,FEROK,Kerala,SR,"Feroke, Kerala",11.174972200000001,75.8302845
PGI,PARPANANGADI,Kerala,SR,"Parappanangadi, Kerala",11.045910000000001,75.861006
GIO,Goriyan,Rajasthan,NWR,"National Highway 11, Rajasthan",27.547928,75.26559
GLA,GARLA,Andhra Pradesh,SCR,"Garla, Andhra Pradesh",17.487076,80.139236
GOD,GIDARPINDI,Punjab,NR,"Jalandhar, Punjab",31.152633,75.12451399999999
GVH,Govind Garh,Rajasthan,NCR,"Govindgarh, Rajasthan",27.499556,76.98805800000001
GRB,GARHDHRUBESWAR,West Bengal,SER,"Purulia, West Bengal",23.509341,86.617006
GNW,Gangiwara,Madhya Pradesh,CR,"Chhindwara, Madhya Pradesh",22.097988,78.846139
GRI,GURIYA,Rajasthan,NWR,"Pali, Rajasthan",25.998261,73.955291
HBE,Habibpur,West Bengal,ER,"National Highway 34, West Bengal",23.211966999999998,88.538423
GWV,GOWDAVALLI,Andhra Pradesh,SCR,"Rangareddy, Andhra Pradesh",17.609541,78.46819099999999
GLGT,Golaghat,Assam,NFR,"Golaghat, Assam",26.508626,93.9611898
MDRR,MADHAVNAGAR ROA,Madhya Pradesh,WCR,"Madhavnagar, Madhya Pradesh",23.7866102083,80.3948243298
GMD,GURAMKHEDI,Madhya Pradesh,WCR,"Sohagpur, Madhya Pradesh",22.682206476,78.0778207251
HGA,Hogla,West Bengal,ER,"Hogla H, West Bengal",22.255044,88.452384
BGTA,BAGRA TAWA,Madhya Pradesh,WCR,"Bagra Tawa, Madhya Pradesh",22.6307113,77.9937073
AIA,AJARAKA,Rajasthan,NWR,"Ajaraka, Rajasthan",27.959391,76.56420899999999
GNJ,GUNJI,Karnataka,SWR,"Belagavi, Karnataka",15.5431155625,74.47936741759999
H,Venkatagiri Kote Halt,Karnataka,SWR,"Venkatagiri Kote, Karnataka",,
GPB,GHATPRABHA,Karnataka,SWR,"Ghatprabha, Karnataka",16.240718896,74.7598229541
GTRA,GOTRA HALT,Uttar Pradesh,NR,"Gotra, Uttar Pradesh",28.807889,77.30096
GLTA,GAHLOTA,Rajasthan,NWR,"Kishangarh, Rajasthan",26.6723715203,74.967556543
GNA,GONEANA,Punjab,NR,"Goniana, Punjab",30.318715,74.90948
GJS,Gajsinghpur,Rajasthan,NWR,"State Highway 3, Rajasthan",29.658053,73.436739
GJUT,GANGSAR JAITU,Punjab,NR,"Jaitu, Punjab",30.445082000000003,74.87951100000001
GUS,GHUMASAN,Gujarat,WR,"State Highway 41, Gujarat",23.378698999999997,72.449853
GSD,Ghosunda,Rajasthan,NWR,"Chittaurgarh, Rajasthan",24.871222,74.53452700000001
HBP,HARPAR BOCHAHA,Bihar,ECR,"Pagra Rd, Bihar",25.6034373373,85.75716073
GLE,Gajulaguden,Andhra Pradesh,SCR,"Gajulaguden, Andhra Pradesh",17.609727,80.657904
GOPG,Gopalganj,Bihar,NER,"Harkhua, Bihar",26.454202,84.43554700000001
GOK,GOKARNA ROAD,Karnataka,KR,"Uttara Kannada, Karnataka",14.582791,74.36719699999999
CS,KANNUR SOUTH,Kerala,SR,"Kannur, Kerala",11.866899,75.400253
GNL,Gongle,Maharashtra,SECR,"Gondia, Maharashtra",21.222011000000002,80.147349
ETK,ETAKKOT,Kerala,SR,"NH 17, Kerala",11.806194999999999,75.44379699999999
GQN,Garhani,Bihar,ECR,"Garhani, Bihar",25.4118931462,84.5696156628
GNC,Gandhinagar Capital,Gujarat,WR,"Gandhinagar, Gujarat",23.233379,72.62916200000001
HJO,Harangajao,Assam,NFR,"North Cachar Hills, Assam",,
GUA,Gua,Jharkhand,SER,"Kiriburu, Jharkhand",22.218519,85.381896
HKH,Haranya Kheri,Madhya Pradesh,WR,"National Highway 3, Madhya Pradesh",22.583661,75.776745
GVL,Gudlavalleru,Andhra Pradesh,SCR,"Gudlavalleru, Andhra Pradesh",16.348371,81.046037
GWYR,Greenways Road,Tamil Nadu,SR,"Chennai, Tamil Nadu",13.0202759,80.25171539
GSP,Gurdaspur,Punjab,NR,"Gurdaspur, Punjab",32.044111,75.420769
GNPR,Gunupur,Orissa,ECoR,"Gunupur, Orissa",19.069058897799998,83.8099599005
GULR,GULER,Himachal Pradesh,NR,"State Highway 22, Himachal Pradesh",32.004278,76.151266
GSW,GURSAR SHNEWALA,Punjab,NWR,"Bagwali, Punjab",30.138926513900003,74.8861198969
HRD,Harsud,Madhya Pradesh,WCR,"Harsud, Madhya Pradesh",,
HAPA,HAPA,Gujarat,WR,"Jamnagar, Gujarat",22.468974,70.11814
GZN,NEW GHAZIABAD,Uttar Pradesh,NR,"Ghaziabad, Uttar Pradesh",28.674404,77.43800800000001
HSWS,Hansiawas,Rajasthan,NWR,"Hansiawas, Rajasthan",,
HPT,HOSPET JN,Karnataka,SWR,"Hospet, Karnataka",15.286807,76.38578
HLZ,Haldia,West Bengal,SER,"Sutahata, West Bengal",22.045284,88.06589
HEM,HIMAYATNAGAR,Maharashtra,SCR,"Nanded, Maharashtra",19.416708999999997,77.868855
HTD,HATUNDI,Rajasthan,NWR,"Ajmer, Rajasthan",26.354279161199997,74.6445661014
HLAR,HOLE ALUR,Karnataka,SWR,"Badami Rd, Karnataka",15.81959,75.64646099999999
HPP,HARPALPUR,Madhya Pradesh,NCR,"Dist - Chhatarpur, Madhya Pradesh",25.290501,79.33546100000001
GSL,GODAPIASAL,West Bengal,SER,"Godapiasal, West Bengal",22.530677,87.320806
HLDR,HALDAUR,Uttar Pradesh,NR,"State Highway 76, Uttar Pradesh",29.290081553100002,78.275060462
GVD,GHOLVAD,Maharashtra,WR,"Gholvad, Maharashtra",20.08688,72.73799100000001
HSA,HASIMARA,West Bengal,NFR,"Hasimara, West Bengal",26.72689,89.347661
GTT,GOMTA,Gujarat,WR,"Gomta, Gujarat",21.873814999999997,70.72970199999999
GTF,GUMTHAL,Uttar Pradesh,NR,"Raja Ka Sahaspur, Uttar Pradesh",28.484002,78.757645
HSI,HARSAULI,Rajasthan,NWR,"Harsoli, Rajasthan",27.864848000000002,76.615189
HRSR,Harish Nagar Halt,West Bengal,ER,"BSF Rd, West Bengal",23.469777,88.77798899999999
GSO,GHASO,Haryana,NR,"District Jind, Haryana",29.531288,76.14336899999999
HNK,HANAKERE,Karnataka,SWR,"Mandya, Karnataka",12.565639000000001,76.979837
AII,AJMER JN,Rajasthan,NWR,"Ajmer, Rajasthan",26.456612,74.63746400000001
HIL,Hilsa,Bihar,ECR,"Hilsa, Bihar",25.317354,85.277079
GXG,Geong,Haryana,NR,"Haryana, Haryana",29.8223584375,76.466397041
HBN,Haibargaon,Assam,NFR,"Nagaon, Assam",26.355638,92.672506
HLW,Hirnawali,Rajasthan,NWR,"Hirnawali, Rajasthan",29.710120646310926,74.27241649478674
HRT,Harnaut,Bihar,ECR,"Harnaut, Bihar",25.371762836200002,85.5407224109
HBF,Hadobhangi Halt,Orissa,ECoR,"Paralakhemundi, Orissa",18.8219370968,83.94176085389999
HRF,Hathras Kila,Uttar Pradesh,NCR,"Hathras(05722-242803), Uttar Pradesh",27.594876304064115,78.05801798589528
GRPA,Garhpura,Bihar,ECR,"Begusarai, Bihar",25.65472,86.209037
HSR,Hisar,Haryana,NWR,"Hisar, Haryana",29.152341,75.724305
GTM,Ghatampur,Uttar Pradesh,NCR,"Ghatampur, Uttar Pradesh",26.151304,80.174712
GRMA,Ghormara,Jharkhand,ER,"Deoghar, Jharkhand",24.442298,86.86392
PCV,Palakkodu,Tamil Nadu,SWR,"Dharmapuri, Tamil Nadu",12.297417999999999,78.072073
HAH,Hosa Agrahara,Karnataka,SWR,"Hosa Agrahara, Karnataka",12.570459617700001,76.3618194318
IDR,INDI ROAD,Karnataka,SWR,"Bijapur, Karnataka",17.211288999999997,75.919616
HLDD,HALDI ROAD,Uttarakhand,NER,"NH 87, Uttarakhand",29.039597,79.45967900000001
IZN,IZZATNAGAR,Uttar Pradesh,NER,"Bareilly, Uttar Pradesh",28.388265999999998,79.421171
HSQ,HUSAINPUR,Punjab,NR,"Kapurthala, Punjab",31.301125,75.320851
HNM,HINAUTARAMBAN,Madhya Pradesh,WCR,"Satna, Madhya Pradesh",24.575192,80.94306200000001
HLX,HILARA,Assam,NFR,"Cachar, Assam",24.951767,92.62051100000001
INDR,Indira Nagar,Tamil Nadu,SR,"Chennai, Tamil Nadu",,
HYB,HYDERABAD DECCAN,Andhra Pradesh,SCR,"Hyderabad, Andhra Pradesh",17.393362999999997,78.467377
JCU,JAICHOLI,Rajasthan,WCR,"SH 1, Rajasthan",27.131193,77.397778
HTK,HATKANAGALE,Maharashtra,CR,"Hatkanangale, Maharashtra",16.748424,74.42206700000001
HMT,HIMMATNAGAR,Gujarat,WR,"Himatnagar, Gujarat",23.591655,72.960358
JAM,JAMNAGAR,Gujarat,WR,"Jamnagar, Gujarat",22.493992,70.053879
